date_key,channel_key,impressions,clicks,spend,conversions
20220706,2,1623,56,90.84,2
20220707,2,295,11,18.28,0
20220708,2,1889,64,102.22,2
20220709,2,133,5,9.44,0
20220710,2,1109,38,52.58,1
20220711,2,941,33,53.53,1
20220712,2,2287,77,135.38,3
20220713,2,979,34,51.63,1
20220714,2,947,33,53.18,1
20220715,2,192,6,11.03,0
20220716,2,2718,91,169.59,3
20220717,2,2161,69,102.73,2
20220718,2,358,12,17.07,0
20220719,2,183,6,8.52,0
20220720,2,2409,88,128.89,3
20220721,2,848,31,44.96,1
20220722,2,2363,84,127.42,3
20220723,2,1538,49,88.57,2
20220724,2,3102,106,170.31,4
20220725,2,1167,37,60.55,1
20220726,2,2553,87,133.2,3
20220727,2,336,12,20.92,0
20220728,2,4605,168,322.22,6
20220729,2,3111,110,168.78,4
20220730,2,189,7,13.37,0
20220731,2,1146,40,68.07,1
20220801,2,1682,57,94.23,2
20220802,2,3258,118,201.63,4
20220803,2,4437,161,274.67,5
20220804,2,3694,123,236.58,4
20220805,2,1081,38,66.38,1
20220806,2,2814,95,164.33,3
20220807,2,1215,37,59.35,1
20220808,2,3033,107,190.32,4
20220809,2,1730,55,83.83,2
20220810,2,1798,63,105.13,2
20220811,2,1213,38,79.71,1
20220812,2,577,19,25.77,0
20220813,2,986,33,55.5,1
20220814,2,2898,107,180.7,4
20220815,2,3336,111,180.23,4
20220816,2,3819,123,200.05,5
20220817,2,285,10,16.82,0
20220818,2,1770,60,98.0,2
20220819,2,888,32,54.17,1
20220820,2,1763,57,91.73,2
20220821,2,862,30,58.36,1
20220822,2,1356,54,87.67,2
20220823,2,3072,104,180.38,3
20220824,2,1037,36,56.75,1
20220825,2,2091,65,116.53,2
20220826,2,3004,98,173.58,3
20220827,2,822,29,50.76,1
20220828,2,3327,112,171.9,5
20220829,2,1824,65,102.47,2
20220830,2,937,33,62.65,1
20220831,2,3058,97,152.1,4
20220901,2,1672,61,106.93,2
20220902,2,188,6,9.74,0
20220903,2,366,12,21.41,0
20220904,2,1551,54,85.87,2
20220905,2,1617,61,93.65,2
20220906,2,1207,39,62.16,1
20220907,2,4591,159,253.77,6
20220908,2,895,31,53.89,1
20220909,2,5265,188,315.48,6
20220910,2,2279,84,128.1,3
20220911,2,2866,96,160.7,3
20220912,2,2221,81,123.34,3
20220913,2,1506,56,98.45,2
20220914,2,2382,91,162.33,3
20220915,2,1074,38,62.79,1
20220916,2,3118,108,184.94,5
20220917,2,1079,36,69.06,1
20220918,2,1241,39,64.19,1
20220919,2,2341,79,122.32,3
20220920,2,2547,88,154.24,3
20220921,2,2288,78,119.64,2
20220922,2,2362,84,138.66,3
20220923,2,1304,41,65.44,1
20220924,2,2623,89,140.32,3
20220925,2,1034,40,65.36,1
20220926,2,1565,57,102.34,2
20220927,2,1714,61,111.65,2
20220928,2,3018,106,191.43,3
20220929,2,3933,132,228.48,5
20220930,2,2785,86,141.1,3
20221001,2,1730,61,85.39,2
20221002,2,3613,107,184.64,4
20221003,2,981,33,46.14,1
20221004,2,1196,41,59.0,1
20221005,2,2636,88,146.77,3
20221006,2,1536,60,102.41,2
20221007,2,2405,92,149.15,3
20221008,2,2686,98,187.38,4
20221009,2,1911,62,108.5,2
20221010,2,3950,152,250.34,5
20221011,2,1770,63,118.46,2
20221012,2,864,28,53.17,1
20221013,2,1805,62,108.32,2
20221014,2,330,12,18.42,0
20221015,2,2237,74,118.78,3
20221016,2,231,8,11.48,0
20221017,2,1975,69,115.28,2
20221018,2,2805,90,140.33,3
20221019,2,178,6,9.64,0
20221020,2,1086,35,61.12,1
20221021,2,2797,101,145.4,3
20221022,2,339,11,17.37,0
20221023,2,1663,58,94.38,2
20221024,2,1903,60,101.66,2
20221025,2,1999,64,103.21,2
20221026,2,2099,67,110.02,2
20221027,2,3919,132,211.27,5
20221028,2,4387,152,228.96,6
20221029,2,914,32,52.26,1
20221030,2,4154,128,213.62,5
20221031,2,1091,37,61.1,1
20221101,2,3114,102,175.0,3
20221102,2,1922,68,119.81,2
20221103,2,4656,157,280.3,5
20221104,2,5631,192,308.73,8
20221105,2,519,17,25.42,0
20221106,2,4158,158,296.11,5
20221107,2,6053,192,335.78,7
20221108,2,1495,50,78.27,1
20221109,2,1914,66,113.94,2
20221110,2,4771,161,297.04,5
20221111,2,4156,136,265.75,4
20221112,2,1172,36,63.03,1
20221113,2,5478,180,333.25,5
20221114,2,3525,114,176.24,4
20221115,2,4884,185,313.21,7
20221116,2,3874,152,251.25,6
20221117,2,4539,155,270.92,5
20221118,2,2954,93,179.18,3
20221119,2,1592,57,99.32,2
20221120,2,3066,99,156.96,3
20221121,2,1962,65,99.37,2
20221122,2,4246,140,271.76,5
20221123,2,2167,72,127.01,2
20221124,2,3431,115,203.24,4
20221125,2,1454,46,77.05,1
20221126,2,2559,84,146.15,3
20221127,2,2418,88,138.64,3
20221128,2,4917,168,294.62,6
20221129,2,3595,124,192.08,4
20221130,2,7113,213,352.42,7
20221201,2,1076,39,62.98,1
20221202,2,3105,102,134.62,3
20221203,2,956,35,58.59,1
20221204,2,1766,61,96.54,2
20221205,2,4381,145,243.35,5
20221206,2,2908,90,154.26,3
20221207,2,3718,145,285.52,5
20221208,2,1142,41,71.09,1
20221209,2,1803,65,113.93,2
20221210,2,1650,63,111.38,2
20221211,2,1759,61,112.35,2
20221212,2,5739,213,377.22,8
20221213,2,1143,38,67.05,1
20221214,2,3411,122,220.9,4
20221215,2,3612,119,168.4,4
20221216,2,1476,49,99.99,2
20221217,2,1191,41,79.71,1
20221218,2,2113,67,117.66,2
20221219,2,1977,69,105.25,2
20221220,2,3484,117,221.25,4
20221221,2,2009,61,98.66,2
20221222,2,3936,131,233.66,5
20221223,2,1850,62,96.65,2
20221224,2,1861,67,137.3,2
20221225,2,2673,93,141.72,3
20221226,2,1501,56,96.95,2
20221227,2,3060,108,156.23,4
20221228,2,876,29,49.62,1
20221229,2,3022,103,171.02,4
20221230,2,149,5,9.01,0
20221231,2,909,32,52.39,1
20230101,2,1020,35,66.32,1
20230102,2,3431,113,179.4,4
20230103,2,1637,56,93.71,2
20230104,2,1081,38,63.95,1
20230105,2,280,9,15.56,0
20230106,2,1779,62,109.52,2
20230107,2,322,10,17.34,0
20230108,2,1396,51,89.6,2
20230109,2,2579,91,164.86,3
20230110,2,1432,54,86.08,2
20230111,2,907,29,51.6,1
20230112,2,191,7,14.6,0
20230113,2,387,14,20.61,0
20230114,2,1449,49,87.26,2
20230115,2,3261,109,198.96,4
20230116,2,1093,35,67.53,1
20230117,2,1903,60,109.31,2
20230118,2,2663,87,151.53,3
20230119,2,252,8,13.85,0
20230120,2,851,32,51.69,1
20230121,2,1121,35,59.33,1
20230122,2,2291,79,122.23,3
20230123,2,1625,57,110.61,2
20230124,2,2005,70,125.15,3
20230125,2,3162,111,179.0,4
20230126,2,2571,93,165.02,3
20230127,2,4599,153,290.16,5
20230128,2,786,27,49.85,1
20230129,2,1817,61,97.31,2
20230130,2,974,36,48.95,1
20230131,2,284,11,19.69,0
20230201,2,3647,116,187.01,5
20230202,2,2281,69,125.82,2
20230203,2,1697,60,112.98,2
20230204,2,1620,59,111.68,2
20230205,2,1041,40,80.12,1
20230206,2,1708,61,116.0,2
20230207,2,808,30,60.68,1
20230208,2,1643,62,121.02,2
20230209,2,2091,78,151.99,3
20230210,2,222,8,13.6,0
20230211,2,2624,83,129.7,3
20230212,2,937,32,68.64,1
20230213,2,2646,92,161.38,3
20230214,2,2327,79,151.95,3
20230215,2,2876,98,162.61,3
20230216,2,1546,58,108.44,2
20230217,2,4168,136,194.07,5
20230218,2,1535,55,92.3,2
20230219,2,1753,61,105.72,2
20230220,2,2621,85,153.99,3
20230221,2,1218,39,73.67,1
20230222,2,1135,35,55.67,1
20230223,2,1678,59,108.25,2
20230224,2,1000,34,66.11,1
20230225,2,1816,59,124.15,2
20230226,2,1836,56,103.03,2
20230227,2,1798,63,106.4,2
20230228,2,2812,95,149.93,3
20230301,2,1621,53,107.15,2
20230302,2,993,32,60.09,1
20230303,2,3655,123,214.19,5
20230304,2,342,12,18.05,0
20230305,2,1793,60,96.8,2
20230306,2,1007,32,57.94,1
20230307,2,206,7,13.09,0
20230308,2,936,34,51.14,1
20230309,2,351,12,22.03,0
20230310,2,1226,42,65.41,1
20230311,2,1883,63,123.34,2
20230312,2,2473,80,142.34,3
20230313,2,929,30,50.04,1
20230314,2,1619,50,94.22,2
20230315,2,2212,81,146.7,3
20230316,2,798,28,54.32,1
20230317,2,1633,56,98.02,2
20230318,2,230,8,14.89,0
20230319,2,1005,35,60.72,1
20230320,2,2573,84,150.84,3
20230321,2,6606,221,444.64,8
20230322,2,6786,225,379.62,8
20230323,2,3555,141,260.43,5
20230324,2,993,36,59.14,1
20230325,2,551,19,28.11,0
20230326,2,864,32,57.21,1
20230327,2,898,33,59.7,1
20230328,2,414,13,23.07,0
20230329,2,1634,55,86.5,2
20230330,2,2847,97,174.6,4
20230331,2,3449,122,218.46,4
20230401,2,2140,72,117.85,2
20230402,2,3097,105,165.25,4
20230403,2,1839,61,104.69,2
20230404,2,1404,51,94.03,2
20230405,2,4158,130,237.31,5
20230406,2,3942,131,214.63,4
20230407,2,3342,102,181.73,4
20230408,2,1154,37,69.79,1
20230409,2,4806,167,268.02,7
20230410,2,862,30,52.51,1
20230411,2,1614,54,106.63,2
20230412,2,1700,62,98.84,2
20230413,2,2542,94,182.41,3
20230414,2,3034,103,206.38,4
20230415,2,1994,69,119.85,2
20230416,2,1537,51,87.96,2
20230417,2,1921,68,129.81,2
20230418,2,1954,62,108.08,2
20230419,2,1739,66,96.4,2
20230420,2,247,9,16.17,0
20230421,2,2050,65,118.83,2
20230422,2,3231,105,196.48,3
20230423,2,1860,65,107.58,2
20230424,2,2725,91,158.35,3
20230425,2,1591,56,107.1,2
20230426,2,2069,69,121.98,2
20230427,2,348,13,20.7,0
20230428,2,1877,64,125.02,2
20230429,2,2081,82,142.25,3
20230430,2,2067,73,141.95,2
20230501,2,2928,92,146.39,4
20230502,2,2176,84,148.32,3
20230503,2,2116,77,142.7,2
20230504,2,1808,63,111.46,2
20230505,2,2739,97,156.52,3
20230506,2,2869,91,132.78,3
20230507,2,2879,88,176.17,3
20230508,2,5769,196,354.78,7
20230509,2,1622,60,116.32,2
20230510,2,2667,93,177.36,3
20230511,2,1961,74,138.26,3
20230512,2,949,35,61.02,1
20230513,2,352,12,22.39,0
20230514,2,821,30,60.56,1
20230515,2,3243,121,215.86,4
20230516,2,1092,37,76.13,1
20230517,2,2439,82,128.93,3
20230518,2,408,14,22.58,0
20230519,2,1018,30,57.72,1
20230520,2,1560,54,89.68,2
20230521,2,225,8,16.54,0
20230522,2,2737,94,187.13,4
20230523,2,1036,36,72.97,1
20230524,2,2710,92,176.92,4
20230525,2,1093,33,55.44,1
20230526,2,3510,132,206.03,6
20230527,2,901,30,59.58,1
20230528,2,305,10,16.17,0
20230529,2,217,8,16.13,0
20230530,2,3934,142,268.35,5
20230531,2,925,32,56.23,1
20230601,2,196,7,12.26,0
20230602,2,2708,86,159.29,3
20230603,2,886,30,53.28,1
20230604,2,843,31,61.64,1
20230605,2,2999,98,194.88,4
20230606,2,2777,89,161.49,3
20230607,2,175,6,10.36,0
20230608,2,321,11,20.97,0
20230609,2,2233,79,119.62,3
20230610,2,1692,53,97.42,2
20230611,2,1267,37,69.77,1
20230612,2,2503,90,150.35,3
20230613,2,1662,53,103.43,2
20230614,2,2531,83,147.63,3
20230615,2,1843,55,95.07,2
20230616,2,968,35,67.99,1
20230617,2,1238,43,71.46,1
20230618,2,1933,67,128.4,2
20230619,2,1126,39,59.69,1
20230620,2,2761,83,151.77,3
20230621,2,5646,181,325.99,7
20230622,2,3686,122,209.95,5
20230623,2,1907,62,114.8,2
20230624,2,2839,95,169.05,3
20230625,2,2289,79,154.28,3
20230626,2,3737,135,253.8,5
20230627,2,1928,60,111.44,2
20230628,2,2324,79,144.8,3
20230629,2,3945,140,241.8,5
20230630,2,2798,90,158.04,3
20230701,2,327,11,20.22,0
20230702,2,2317,81,143.48,3
20230703,2,4703,160,315.69,7
20230704,2,960,34,60.8,1
20230705,2,936,32,60.07,1
20230706,2,3836,128,205.93,4
20230707,2,915,29,55.75,1
20230708,2,2145,74,127.13,3
20230709,2,2456,84,138.94,3
20230710,2,250,8,16.87,0
20230711,2,2415,85,162.19,3
20230712,2,2236,82,159.62,3
20230713,2,1745,57,106.41,2
20230714,2,3565,116,207.05,4
20230715,2,1078,35,62.6,1
20230716,2,1790,55,105.33,2
20230717,2,3000,115,226.59,4
20230718,2,998,33,59.22,1
20230719,2,3160,102,217.95,4
20230720,2,315,10,17.88,0
20230721,2,1596,53,86.12,2
20230722,2,276,9,13.57,0
20230723,2,2214,82,129.6,3
20230724,2,3140,99,172.69,4
20230725,2,4099,127,226.35,4
20230726,2,3730,131,251.18,6
20230727,2,1511,51,92.5,2
20230728,2,1671,56,108.88,2
20230729,2,882,31,57.03,1
20230730,2,2423,83,151.37,3
20230731,2,325,11,19.77,0
20230801,2,1121,35,70.18,1
20230802,2,1887,58,92.54,2
20230803,2,3285,107,198.92,4
20230804,2,1885,60,106.5,2
20230805,2,1941,67,129.19,3
20230806,2,4461,136,247.11,5
20230807,2,2843,94,170.55,3
20230808,2,863,29,50.8,1
20230809,2,1860,63,128.1,2
20230810,2,2703,94,171.41,3
20230811,2,2373,79,168.69,3
20230812,2,1165,38,69.77,1
20230813,2,1913,70,128.13,2
20230814,2,2762,92,165.96,3
20230815,2,1839,68,128.8,2
20230816,2,3033,101,176.06,4
20230817,2,1091,37,68.23,1
20230818,2,2020,68,122.97,2
20230819,2,2963,102,190.81,4
20230820,2,1571,52,98.2,2
20230821,2,3515,120,225.96,4
20230822,2,2795,104,191.29,3
20230823,2,2600,94,193.36,3
20230824,2,4673,169,318.68,6
20230825,2,1629,51,114.94,2
20230826,2,1929,61,111.69,2
20230827,2,4159,143,282.48,5
20230828,2,3179,113,194.08,4
20230829,2,2766,91,185.8,3
20230830,2,3103,101,174.75,4
20230831,2,949,35,65.85,1
20230901,2,1782,63,113.51,2
20230902,2,2351,85,160.34,3
20230903,2,484,16,28.68,0
20230904,2,1612,53,90.81,2
20230905,2,2645,95,169.46,3
20230906,2,4282,143,296.22,5
20230907,2,1865,61,114.95,2
20230908,2,3300,106,175.66,4
20230909,2,3222,106,212.08,3
20230910,2,1147,41,70.72,1
20230911,2,2162,67,130.01,2
20230912,2,2129,75,143.81,2
20230913,2,2984,97,185.88,3
20230914,2,3433,115,245.26,4
20230915,2,2647,89,152.29,3
20230916,2,1583,53,102.79,2
20230917,2,3150,105,212.56,4
20230918,2,3240,107,185.74,4
20230919,2,2655,87,150.56,3
20230920,2,2370,87,156.29,3
20230921,2,1826,62,116.1,2
20230922,2,3031,102,166.52,4
20230923,2,1686,55,105.13,2
20230924,2,1934,64,105.05,2
20230925,2,1992,65,131.96,2
20230926,2,3014,107,203.99,4
20230927,2,3086,100,213.86,4
20230928,2,2565,76,147.58,3
20230929,2,2528,86,154.48,3
20230930,2,4289,143,245.98,5
20231001,2,1069,35,66.38,1
20231002,2,223,8,14.56,0
20231003,2,3163,91,184.64,3
20231004,2,2711,101,172.63,4
20231005,2,2548,92,199.7,3
20231006,2,2144,70,142.82,3
20231007,2,1819,60,109.46,2
20231008,2,830,29,61.31,1
20231009,2,2629,92,160.05,3
20231010,2,1900,62,116.0,2
20231011,2,3837,118,196.03,4
20231012,2,884,34,73.37,1
20231013,2,1923,69,111.35,2
20231014,2,2777,95,156.15,3
20231015,2,1431,49,85.09,2
20231016,2,2303,81,165.46,3
20231017,2,2512,89,176.71,3
20231018,2,6054,181,337.73,6
20231019,2,2803,93,186.23,4
20231020,2,3428,113,207.62,4
20231021,2,2206,74,141.48,3
20231022,2,2142,76,161.13,3
20231023,2,2859,87,158.33,3
20231024,2,1921,60,104.21,2
20231025,2,1415,46,88.62,2
20231026,2,3130,107,209.58,3
20231027,2,337,12,22.96,0
20231028,2,402,15,30.8,0
20231029,2,4325,144,262.22,5
20231030,2,899,32,60.78,1
20231031,2,4584,162,309.52,6
20231101,2,1658,58,109.98,2
20231102,2,3164,107,225.59,4
20231103,2,2299,76,144.99,2
20231104,2,1354,43,77.03,1
20231105,2,379,12,23.77,0
20231106,2,3442,119,239.99,4
20231107,2,3585,121,238.48,5
20231108,2,3573,118,232.95,5
20231109,2,2214,78,128.23,3
20231110,2,7473,250,380.72,10
20231111,2,5866,188,385.93,7
20231112,2,1651,55,105.08,2
20231113,2,2812,100,184.86,4
20231114,2,3895,124,243.53,5
20231115,2,5018,172,372.31,6
20231116,2,3438,116,241.88,4
20231117,2,3989,129,258.81,5
20231118,2,2045,68,117.81,2
20231119,2,2987,92,160.89,3
20231120,2,5283,180,277.56,6
20231121,2,3976,124,242.55,5
20231122,2,5707,206,420.03,7
20231123,2,1188,40,81.73,1
20231124,2,2936,96,188.85,3
20231125,2,1351,49,90.45,1
20231126,2,2672,85,151.71,3
20231127,2,1113,36,62.78,1
20231128,2,7289,221,406.12,8
20231129,2,5710,209,360.17,8
20231130,2,5415,205,440.83,8
20231201,2,2189,67,112.99,2
20231202,2,1117,36,65.79,1
20231203,2,2208,75,120.67,3
20231204,2,3506,115,220.11,4
20231205,2,3643,123,230.05,4
20231206,2,2530,85,153.78,3
20231207,2,433,15,26.16,0
20231208,2,3351,107,200.51,4
20231209,2,6634,227,406.99,9
20231210,2,1928,61,113.68,2
20231211,2,2182,72,158.41,2
20231212,2,1838,56,106.6,2
20231213,2,2726,90,176.13,3
20231214,2,1744,57,103.15,2
20231215,2,1788,64,112.63,2
20231216,2,3858,130,243.28,4
20231217,2,1732,59,135.1,2
20231218,2,2606,88,161.28,3
20231219,2,1378,41,79.73,1
20231220,2,5768,173,303.72,7
20231221,2,2653,88,132.89,3
20231222,2,1658,57,99.71,2
20231223,2,960,32,72.05,1
20231224,2,3271,105,207.48,4
20231225,2,4231,141,301.76,6
20231226,2,935,31,57.19,1
20231227,2,2174,77,119.68,2
20231228,2,2436,86,147.19,3
20231229,2,5229,171,331.66,6
20231230,2,1840,62,118.27,2
20231231,2,5762,198,371.9,7
20240101,2,1557,54,96.96,2
20240102,2,1474,55,111.01,2
20240103,2,296,10,18.52,0
20240104,2,1352,49,95.32,2
20240105,2,2918,92,176.58,3
20240106,2,1199,39,70.51,1
20240107,2,2893,86,150.33,4
20240108,2,1701,58,105.39,2
20240109,2,882,31,67.9,1
20240110,2,1932,56,115.0,2
20240111,2,907,31,62.81,1
20240112,2,400,14,24.89,0
20240113,2,1890,66,111.4,2
20240114,2,350,11,22.42,0
20240115,2,961,34,69.08,1
20240116,2,2455,83,159.21,3
20240117,2,257,9,16.46,0
20240118,2,3221,108,181.6,4
20240119,2,2257,78,157.8,3
20240120,2,803,29,60.21,1
20240121,2,1558,52,92.57,2
20240122,2,990,34,60.3,1
20240123,2,2060,75,157.19,3
20240124,2,328,11,19.83,0
20240125,2,4688,148,321.84,5
20240126,2,881,31,58.99,1
20240127,2,2336,86,157.31,3
20240128,2,932,34,63.84,1
20240129,2,1475,52,96.1,2
20240130,2,3375,99,205.66,4
20240131,2,2338,76,153.54,3
20240201,2,1810,59,120.85,2
20240202,2,1802,61,117.12,2
20240203,2,3453,129,235.1,4
20240204,2,1738,55,104.77,2
20240205,2,1424,55,100.59,2
20240206,2,1818,60,127.13,2
20240207,2,1768,57,118.13,2
20240208,2,338,12,22.04,0
20240209,2,2803,100,175.35,4
20240210,2,2792,98,210.92,4
20240211,2,1768,57,108.72,2
20240212,2,1437,50,93.4,2
20240213,2,189,6,11.83,0
20240214,2,2393,77,139.76,3
20240215,2,1728,58,107.28,2
20240216,2,2303,74,137.79,3
20240217,2,278,10,16.35,0
20240218,2,2424,79,153.13,3
20240219,2,991,33,59.04,1
20240220,2,2281,73,133.41,3
20240221,2,2618,94,168.6,3
20240222,2,1172,38,69.52,1
20240223,2,1550,56,98.83,2
20240224,2,2835,102,197.63,4
20240225,2,1857,61,115.44,2
20240226,2,444,15,27.9,0
20240227,2,2928,96,219.81,3
20240228,2,3184,111,208.8,4
20240229,2,2069,69,138.19,2
20240301,2,3070,101,204.85,4
20240302,2,1626,55,104.79,2
20240303,2,2543,78,152.79,3
20240304,2,2174,73,139.36,3
20240305,2,3108,109,210.64,4
20240306,2,2970,101,183.29,4
20240307,2,2408,86,158.15,3
20240308,2,364,12,23.5,0
20240309,2,1067,35,56.97,1
20240310,2,3456,109,235.17,5
20240311,2,4132,136,307.84,5
20240312,2,3189,121,234.14,5
20240313,2,350,12,24.93,0
20240314,2,921,30,62.55,1
20240315,2,2489,79,135.6,3
20240316,2,2677,82,168.24,3
20240317,2,374,12,22.53,0
20240318,2,1417,50,116.07,2
20240319,2,1065,35,66.67,1
20240320,2,1854,59,120.95,2
20240321,2,1155,37,70.06,1
20240322,2,143,5,12.52,0
20240323,2,268,9,16.5,0
20240324,2,3327,108,228.14,4
20240325,2,2690,89,180.04,3
20240326,2,3327,128,254.13,5
20240327,2,1544,56,109.01,2
20240328,2,1549,57,104.35,2
20240329,2,1252,38,60.06,1
20240330,2,1916,64,134.29,2
20240331,2,1758,57,105.16,2
20240401,2,1809,63,132.22,2
20240402,2,891,32,62.81,1
20240403,2,3230,111,234.59,4
20240404,2,1001,32,64.53,1
20240405,2,4817,156,246.26,6
20240406,2,1630,57,115.3,2
20240407,2,1791,63,118.56,2
20240408,2,2914,99,208.45,4
20240409,2,324,11,22.25,0
20240410,2,3699,125,252.81,4
20240411,2,1081,37,68.81,1
20240412,2,2758,97,173.53,4
20240413,2,1515,53,99.2,2
20240414,2,208,7,11.05,0
20240415,2,3037,102,187.35,4
20240416,2,298,10,17.27,0
20240417,2,1182,38,66.01,1
20240418,2,2989,96,187.57,4
20240419,2,1724,60,120.92,2
20240420,2,4029,130,250.83,5
20240421,2,2658,94,173.63,3
20240422,2,2174,73,130.07,3
20240423,2,1527,54,102.16,2
20240424,2,1029,36,64.99,1
20240425,2,3952,140,268.11,6
20240426,2,1131,37,63.87,1
20240427,2,1797,62,125.63,3
20240428,2,1477,52,96.57,2
20240429,2,1956,60,119.76,2
20240430,2,3191,119,247.87,4
20240501,2,233,9,17.58,0
20240502,2,6482,231,476.11,8
20240503,2,3481,123,202.02,4
20240504,2,3384,118,219.54,5
20240505,2,1151,38,79.85,1
20240506,2,1077,36,72.68,1
20240507,2,1626,58,129.48,2
20240508,2,1827,58,127.89,2
20240509,2,348,11,20.83,0
20240510,2,3499,115,218.46,4
20240511,2,5542,194,348.51,8
20240512,2,1784,57,105.88,2
20240513,2,1867,62,115.9,2
20240514,2,1705,57,105.35,2
20240515,2,1105,35,62.64,1
20240516,2,2202,64,129.07,2
20240517,2,1802,57,125.55,2
20240518,2,1609,55,115.44,2
20240519,2,2338,81,153.93,3
20240520,2,4299,149,314.21,5
20240521,2,1605,56,111.89,2
20240522,2,339,11,21.94,0
20240523,2,469,15,29.01,0
20240524,2,1133,39,75.15,1
20240525,2,3583,119,243.42,4
20240526,2,2900,103,202.43,5
20240527,2,4097,141,258.94,6
20240528,2,2285,83,150.99,3
20240529,2,1957,64,126.65,2
20240530,2,3263,117,235.14,4
20240531,2,1553,59,112.54,2
20240601,2,1926,65,116.24,2
20240602,2,3578,124,267.04,4
20240603,2,2735,87,184.25,3
20240604,2,986,35,57.87,1
20240605,2,2779,100,216.88,4
20240606,2,2818,92,176.64,3
20240607,2,861,30,60.23,1
20240608,2,2720,93,197.75,3
20240609,2,2150,74,165.77,3
20240610,2,2918,103,217.34,4
20240611,2,923,32,63.37,1
20240612,2,960,32,55.92,1
20240613,2,2660,94,155.85,3
20240614,2,223,8,15.74,0
20240615,2,1968,64,139.56,2
20240616,2,3927,132,242.02,4
20240617,2,1356,41,77.87,1
20240618,2,2413,84,156.08,3
20240619,2,6331,229,427.13,8
20240620,2,1783,59,125.7,2
20240621,2,1653,56,110.69,2
20240622,2,1749,58,110.98,2
20240623,2,1218,40,96.22,1
20240624,2,1144,39,68.44,1
20240625,2,3337,107,219.17,4
20240626,2,2656,88,157.71,3
20240627,2,2042,65,126.41,2
20240628,2,1092,38,75.27,1
20240629,2,2141,73,153.76,3
20240630,2,4428,145,278.37,6
20240701,2,1990,67,128.17,2
20240702,2,1870,62,118.66,2
20240703,2,1667,60,107.41,2
20240704,2,5348,175,360.24,6
20240705,2,1690,59,118.53,2
20240706,2,2174,70,142.8,2
20240707,2,2013,71,139.05,3
20240708,2,1538,55,105.62,2
20240709,2,1618,58,124.22,2
20240710,2,1772,65,138.95,2
20240711,2,907,31,68.94,1
20240712,2,2184,79,160.43,3
20240713,2,3295,122,266.34,4
20240714,2,3471,109,206.32,4
20240715,2,3458,112,216.0,4
20240716,2,2052,63,136.96,2
20240717,2,1565,56,118.36,2
20240718,2,2836,87,168.13,3
20240719,2,4506,136,246.6,5
20240720,2,2545,80,154.7,3
20240721,2,2248,68,126.33,2
20240722,2,2901,99,224.31,3
20240723,2,2447,77,160.53,3
20240724,2,4054,123,227.03,4
20240725,2,1403,47,85.65,2
20240726,2,1131,38,70.32,1
20240727,2,1433,43,81.0,1
20240728,2,1088,35,68.46,1
20240729,2,1047,35,75.0,1
20240730,2,335,11,19.62,0
20240731,2,4224,139,330.21,4
20240801,2,1749,63,115.37,2
20240802,2,1781,68,119.39,2
20240803,2,3097,102,229.38,4
20240804,2,2774,86,189.28,3
20240805,2,5258,174,338.85,6
20240806,2,4123,140,285.26,5
20240807,2,5142,172,351.95,7
20240808,2,3849,134,267.65,5
20240809,2,1566,60,107.75,2
20240810,2,3104,94,152.34,3
20240811,2,307,10,19.34,0
20240812,2,6113,225,513.8,8
20240813,2,1599,52,119.32,2
20240814,2,3326,117,226.08,4
20240815,2,4104,143,262.08,5
20240816,2,1052,38,76.99,1
20240817,2,2976,112,229.05,4
20240818,2,263,9,19.38,0
20240819,2,2979,90,146.3,3
20240820,2,3016,97,246.26,3
20240821,2,1935,74,160.31,3
20240822,2,2564,79,154.65,3
20240823,2,3878,134,250.37,5
20240824,2,2704,78,167.87,2
20240825,2,2975,92,189.56,3
20240826,2,4156,147,293.68,5
20240827,2,2826,95,194.76,4
20240828,2,274,9,17.43,0
20240829,2,4102,131,267.68,5
20240830,2,4034,120,253.64,4
20240831,2,372,13,25.86,0
20240901,2,2730,90,183.84,3
20240902,2,2320,71,157.64,3
20240903,2,1667,56,98.28,2
20240904,2,3082,107,199.27,4
