order_line_key,order_id,date_key,customer_key,product_key,channel_key,quantity,unit_price,discount_pct,net_revenue,unit_cost,total_cost,gross_profit
15244,10166,20230619,10166,10,2,1,42.0,0.1956,33.78,13.38,13.38,20.4
15245,10166,20230619,10166,6,2,1,28.0,0.1956,22.52,10.2,10.2,12.32
15246,10167,20230619,10167,51,1,1,26.0,0.0,26.0,10.17,10.17,15.83
15247,10167,20230619,10167,49,1,1,26.0,0.0,26.0,10.54,10.54,15.46
15248,10168,20230619,10168,4,1,2,28.0,0.0,56.0,9.97,19.94,36.06
15249,10169,20230619,10169,11,1,2,42.0,0.0,84.0,13.28,26.56,57.44
15250,10169,20230619,10169,49,1,1,26.0,0.0,26.0,10.54,10.54,15.46
15251,10170,20230619,10170,17,1,2,32.0,0.2151,50.23,12.21,24.42,25.81
15252,10170,20230619,10170,13,1,1,32.0,0.2151,25.12,12.3,12.3,12.82
15253,10170,20230619,10170,37,1,1,68.0,0.2151,53.37,22.37,22.37,31.0
15254,10171,20230619,10171,13,1,1,32.0,0.0,32.0,12.3,12.3,19.7
15255,10172,20230619,10172,52,1,1,26.0,0.0,26.0,10.02,10.02,15.98
15256,10173,20230620,10173,16,2,1,32.0,0.0,32.0,11.9,11.9,20.1
15257,10174,20230620,10174,56,2,1,36.0,0.0,36.0,13.26,13.26,22.74
15258,10174,20230620,10174,41,2,1,68.0,0.0,68.0,22.99,22.99,45.01
15259,10174,20230620,10174,26,2,1,58.0,0.0,58.0,20.35,20.35,37.65
15260,10175,20230620,10175,50,2,1,26.0,0.0,26.0,10.12,10.12,15.88
15261,10175,20230620,10175,2,2,1,28.0,0.0,28.0,9.75,9.75,18.25
15262,10176,20230620,10176,53,3,1,26.0,0.0,26.0,10.62,10.62,15.38
15263,10176,20230620,10176,25,3,1,58.0,0.0,58.0,21.36,21.36,36.64
15264,10176,20230620,10176,50,3,1,26.0,0.0,26.0,10.12,10.12,15.88
15265,10177,20230620,10177,37,3,1,68.0,0.1353,58.8,22.37,22.37,36.43
15266,10178,20230620,10178,12,3,2,42.0,0.0,84.0,13.98,27.96,56.04
15267,10179,20230620,10179,24,3,1,46.0,0.1779,37.82,16.18,16.18,21.64
15268,10180,20230620,10180,53,1,1,26.0,0.0,26.0,10.62,10.62,15.38
15269,10180,20230620,10180,16,1,2,32.0,0.0,64.0,11.9,23.8,40.2
15270,10180,20230620,10180,13,1,1,32.0,0.0,32.0,12.3,12.3,19.7
15271,10181,20230620,10181,25,1,1,58.0,0.0,58.0,21.36,21.36,36.64
15272,10182,20230620,10182,41,5,1,68.0,0.0,68.0,22.99,22.99,45.01
15273,10183,20230620,10183,54,1,1,26.0,0.0,26.0,10.53,10.53,15.47
15274,10184,20230620,10184,19,5,1,46.0,0.0,46.0,16.09,16.09,29.91
15275,10184,20230620,10184,18,5,1,32.0,0.0,32.0,11.74,11.74,20.26
15276,10184,20230620,10184,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
15277,10185,20230620,10185,16,5,2,32.0,0.0,64.0,11.9,23.8,40.2
15278,10186,20230620,10186,25,1,1,58.0,0.0,58.0,21.36,21.36,36.64
15279,10187,20230620,10187,15,1,1,32.0,0.0,32.0,12.11,12.11,19.89
15280,10187,20230620,10187,37,1,2,68.0,0.0,136.0,22.37,44.74,91.26
15281,10188,20230620,10188,40,1,1,68.0,0.0,68.0,23.47,23.47,44.53
15282,10189,20230620,10189,54,5,2,26.0,0.0,52.0,10.53,21.06,30.94
15283,10190,20230621,10190,19,5,1,46.0,0.0,46.0,16.09,16.09,29.91
15284,10191,20230621,10191,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
15285,10192,20230621,10192,2,2,1,28.0,0.0,28.0,9.75,9.75,18.25
15286,10193,20230621,10193,4,2,1,28.0,0.0,28.0,9.97,9.97,18.03
15287,10193,20230621,10193,19,2,3,46.0,0.0,138.0,16.09,48.27,89.73
15288,10194,20230621,10194,18,2,1,32.0,0.0,32.0,11.74,11.74,20.26
15289,10194,20230621,10194,23,2,1,46.0,0.0,46.0,16.29,16.29,29.71
15290,10194,20230621,10194,14,2,1,32.0,0.0,32.0,12.47,12.47,19.53
15291,10195,20230621,10195,51,2,1,26.0,0.0,26.0,10.17,10.17,15.83
15292,10196,20230621,10196,17,2,1,32.0,0.0,32.0,12.21,12.21,19.79
15293,10196,20230621,10196,2,2,1,28.0,0.0,28.0,9.75,9.75,18.25
15294,10196,20230621,10196,39,2,1,68.0,0.0,68.0,22.56,22.56,45.44
15295,10197,20230621,10197,50,2,1,26.0,0.0,26.0,10.12,10.12,15.88
15296,10197,20230621,10197,24,2,1,46.0,0.0,46.0,16.18,16.18,29.82
15297,10198,20230621,10198,39,2,1,68.0,0.0,68.0,22.56,22.56,45.44
15298,10199,20230621,10199,13,4,1,32.0,0.0,32.0,12.3,12.3,19.7
15299,10199,20230621,10199,16,4,1,32.0,0.0,32.0,11.9,11.9,20.1
15300,10200,20230621,10200,49,3,1,26.0,0.0,26.0,10.54,10.54,15.46
15301,10200,20230621,10200,15,3,1,32.0,0.0,32.0,12.11,12.11,19.89
15302,10200,20230621,10200,16,3,1,32.0,0.0,32.0,11.9,11.9,20.1
15303,10201,20230621,10201,20,1,1,46.0,0.2443,34.76,15.82,15.82,18.94
15304,10201,20230621,10201,9,1,1,42.0,0.2443,31.74,12.97,12.97,18.77
15305,10201,20230621,10201,21,1,1,46.0,0.2443,34.76,16.0,16.0,18.76
15306,10202,20230621,10202,18,3,1,32.0,0.0,32.0,11.74,11.74,20.26
15307,10203,20230622,10203,40,2,1,68.0,0.0,68.0,23.47,23.47,44.53
15308,10204,20230622,10204,43,3,1,95.0,0.1093,84.62,29.07,29.07,55.55
15309,10205,20230622,10205,20,3,1,46.0,0.0,46.0,15.82,15.82,30.18
15310,10206,20230622,10206,4,4,3,28.0,0.0,84.0,9.97,29.91,54.09
15311,10207,20230622,10207,46,5,2,95.0,0.0,190.0,29.37,58.74,131.26
15312,10207,20230622,10207,49,5,3,26.0,0.0,78.0,10.54,31.62,46.38
15313,10208,20230622,10208,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
15314,10209,20230622,10209,16,5,1,32.0,0.1073,28.57,11.9,11.9,16.67
15315,10210,20230622,10210,5,1,1,28.0,0.0,28.0,9.46,9.46,18.54
15316,10211,20230622,10211,40,1,1,68.0,0.2417,51.56,23.47,23.47,28.09
15317,10212,20230622,10212,3,5,3,28.0,0.0,84.0,10.1,30.3,53.7
15318,10213,20230622,10213,9,1,2,42.0,0.0,84.0,12.97,25.94,58.06
15319,10213,20230622,10213,31,1,1,78.0,0.0,78.0,25.53,25.53,52.47
15320,10213,20230622,10213,28,1,2,58.0,0.0,116.0,20.09,40.18,75.82
15321,10214,20230622,10214,20,2,3,46.0,0.0,138.0,15.82,47.46,90.54
15322,10215,20230622,10215,5,2,1,28.0,0.0,28.0,9.46,9.46,18.54
15323,10216,20230622,10216,45,2,1,95.0,0.1143,84.14,29.45,29.45,54.69
15324,10217,20230622,10217,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
15325,10217,20230622,10217,40,5,1,68.0,0.0,68.0,23.47,23.47,44.53
15326,10218,20230622,10218,55,2,1,36.0,0.0,36.0,13.18,13.18,22.82
15327,10218,20230622,10218,26,2,1,58.0,0.0,58.0,20.35,20.35,37.65
15328,10219,20230623,10219,39,2,1,68.0,0.0,68.0,22.56,22.56,45.44
15329,10220,20230623,10220,53,2,1,26.0,0.0,26.0,10.62,10.62,15.38
15330,10220,20230623,10220,1,2,1,28.0,0.0,28.0,10.03,10.03,17.97
15331,10221,20230623,10221,42,5,2,68.0,0.1154,120.31,23.8,47.6,72.71
15332,10222,20230623,10222,51,5,1,26.0,0.0,26.0,10.17,10.17,15.83
15333,10223,20230623,10223,10,1,1,42.0,0.2492,31.54,13.38,13.38,18.16
15334,10224,20230623,10224,13,1,1,32.0,0.0,32.0,12.3,12.3,19.7
15335,10225,20230623,10225,10,1,1,42.0,0.2123,33.08,13.38,13.38,19.7
15336,10226,20230623,10226,4,1,1,28.0,0.0,28.0,9.97,9.97,18.03
15337,10227,20230623,10227,15,1,1,32.0,0.0,32.0,12.11,12.11,19.89
15338,10228,20230623,10228,53,4,1,26.0,0.0,26.0,10.62,10.62,15.38
15339,10228,20230623,10228,26,4,1,58.0,0.0,58.0,20.35,20.35,37.65
15340,10228,20230623,10228,11,4,1,42.0,0.0,42.0,13.28,13.28,28.72
15341,10229,20230623,10229,37,3,3,68.0,0.1301,177.45,22.37,67.11,110.34
15342,10229,20230623,10229,20,3,1,46.0,0.1301,40.01,15.82,15.82,24.19
15343,10230,20230623,10230,2,3,1,28.0,0.0,28.0,9.75,9.75,18.25
15344,10230,20230623,10230,6,3,1,28.0,0.0,28.0,10.2,10.2,17.8
15345,10231,20230623,10231,53,5,1,26.0,0.0,26.0,10.62,10.62,15.38
15346,10232,20230624,10232,25,3,1,58.0,0.2468,43.69,21.36,21.36,22.33
15347,10233,20230624,10233,39,3,1,68.0,0.0,68.0,22.56,22.56,45.44
15348,10234,20230624,10234,2,3,2,28.0,0.0,56.0,9.75,19.5,36.5
15349,10235,20230624,10235,46,3,1,95.0,0.0,95.0,29.37,29.37,65.63
15350,10236,20230624,10236,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
15351,10236,20230624,10236,14,1,1,32.0,0.0,32.0,12.47,12.47,19.53
15352,10237,20230624,10237,3,4,1,28.0,0.0,28.0,10.1,10.1,17.9
15353,10237,20230624,10237,53,4,1,26.0,0.0,26.0,10.62,10.62,15.38
15354,10238,20230624,10238,13,4,2,32.0,0.0,64.0,12.3,24.6,39.4
15355,10239,20230624,10239,18,1,1,32.0,0.231,24.61,11.74,11.74,12.87
15356,10239,20230624,10239,1,1,1,28.0,0.231,21.53,10.03,10.03,11.5
15357,10240,20230624,10240,11,1,1,42.0,0.0,42.0,13.28,13.28,28.72
15358,10241,20230624,10241,38,1,1,68.0,0.0,68.0,23.07,23.07,44.93
15359,10242,20230624,10242,9,1,1,42.0,0.0,42.0,12.97,12.97,29.03
15360,10242,20230624,10242,13,1,1,32.0,0.0,32.0,12.3,12.3,19.7
15361,10243,20230624,10243,37,1,1,68.0,0.0,68.0,22.37,22.37,45.63
15362,10244,20230624,10244,16,1,1,32.0,0.2374,24.4,11.9,11.9,12.5
15363,10245,20230624,10245,45,3,1,95.0,0.0,95.0,29.45,29.45,65.55
15364,10246,20230624,10246,20,4,1,46.0,0.0,46.0,15.82,15.82,30.18
15365,10247,20230624,10247,49,3,1,26.0,0.0,26.0,10.54,10.54,15.46
15366,10247,20230624,10247,16,3,1,32.0,0.0,32.0,11.9,11.9,20.1
15367,10248,20230624,10248,9,2,2,42.0,0.2148,65.96,12.97,25.94,40.02
15368,10248,20230624,10248,3,2,1,28.0,0.2148,21.99,10.1,10.1,11.89
15369,10249,20230624,10249,3,5,2,28.0,0.0,56.0,10.1,20.2,35.8
15370,10250,20230624,10250,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
15371,10250,20230624,10250,15,5,2,32.0,0.0,64.0,12.11,24.22,39.78
15372,10251,20230624,10251,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
15373,10252,20230624,10252,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
15374,10252,20230624,10252,16,5,1,32.0,0.0,32.0,11.9,11.9,20.1
15375,10253,20230624,10253,43,5,1,95.0,0.0,95.0,29.07,29.07,65.93
15376,10253,20230624,10253,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
15377,10253,20230624,10253,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
15378,10254,20230624,10254,47,5,1,95.0,0.0,95.0,28.18,28.18,66.82
15379,10254,20230624,10254,5,5,3,28.0,0.0,84.0,9.46,28.38,55.62
15380,10254,20230624,10254,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
15381,10255,20230624,10255,46,5,1,95.0,0.2267,73.47,29.37,29.37,44.1
15382,10256,20230624,10256,8,2,1,42.0,0.0,42.0,13.8,13.8,28.2
15383,10256,20230624,10256,28,2,1,58.0,0.0,58.0,20.09,20.09,37.91
15384,10256,20230624,10256,31,2,1,78.0,0.0,78.0,25.53,25.53,52.47
15385,10257,20230624,10257,13,2,1,32.0,0.1226,28.08,12.3,12.3,15.78
15386,10258,20230625,10258,51,1,1,26.0,0.0,26.0,10.17,10.17,15.83
15387,10259,20230625,10259,1,1,3,28.0,0.0,84.0,10.03,30.09,53.91
15388,10260,20230625,10260,1,1,2,28.0,0.0,56.0,10.03,20.06,35.94
15389,10260,20230625,10260,35,1,1,78.0,0.0,78.0,24.89,24.89,53.11
15390,10260,20230625,10260,16,1,1,32.0,0.0,32.0,11.9,11.9,20.1
15391,10261,20230625,10261,9,1,1,42.0,0.0,42.0,12.97,12.97,29.03
15392,10262,20230625,10262,27,1,1,58.0,0.0,58.0,20.82,20.82,37.18
15393,10263,20230625,10263,4,1,1,28.0,0.0,28.0,9.97,9.97,18.03
15394,10264,20230625,10264,7,5,1,42.0,0.0,42.0,13.77,13.77,28.23
15395,10265,20230625,10265,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
15396,10266,20230625,10266,21,1,1,46.0,0.0,46.0,16.0,16.0,30.0
15397,10267,20230625,10267,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
15398,10267,20230625,10267,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
15399,10268,20230625,10268,14,1,3,32.0,0.0,96.0,12.47,37.41,58.59
15400,10268,20230625,10268,17,1,1,32.0,0.0,32.0,12.21,12.21,19.79
15401,10269,20230625,10269,13,1,1,32.0,0.0,32.0,12.3,12.3,19.7
15402,10270,20230625,10270,27,5,1,58.0,0.0,58.0,20.82,20.82,37.18
15403,10271,20230625,10271,4,2,1,28.0,0.0,28.0,9.97,9.97,18.03
15404,10272,20230625,10272,2,3,1,28.0,0.0,28.0,9.75,9.75,18.25
15405,10272,20230625,10272,11,3,1,42.0,0.0,42.0,13.28,13.28,28.72
15406,10272,20230625,10272,4,3,2,28.0,0.0,56.0,9.97,19.94,36.06
15407,10273,20230625,10273,3,2,2,28.0,0.0,56.0,10.1,20.2,35.8
15408,10274,20230625,10274,1,2,1,28.0,0.0,28.0,10.03,10.03,17.97
15409,10275,20230626,10275,32,1,2,78.0,0.0,156.0,26.05,52.1,103.9
15410,10276,20230626,10276,7,5,1,42.0,0.0,42.0,13.77,13.77,28.23
15411,10276,20230626,10276,46,5,1,95.0,0.0,95.0,29.37,29.37,65.63
15412,10276,20230626,10276,5,5,1,28.0,0.0,28.0,9.46,9.46,18.54
15413,10277,20230626,10277,50,5,1,26.0,0.2218,20.23,10.12,10.12,10.11
15414,10278,20230626,10278,54,2,1,26.0,0.0,26.0,10.53,10.53,15.47
15415,10279,20230626,10279,17,2,1,32.0,0.0,32.0,12.21,12.21,19.79
15416,10280,20230626,10280,54,2,1,26.0,0.1676,21.64,10.53,10.53,11.11
15417,10281,20230626,10281,17,5,1,32.0,0.1331,27.74,12.21,12.21,15.53
15418,10281,20230626,10281,15,5,1,32.0,0.1331,27.74,12.11,12.11,15.63
15419,10282,20230626,10282,4,5,1,28.0,0.1173,24.72,9.97,9.97,14.75
15420,10282,20230626,10282,31,5,2,78.0,0.1173,137.7,25.53,51.06,86.64
15421,10283,20230626,10283,17,5,1,32.0,0.0,32.0,12.21,12.21,19.79
15422,10283,20230626,10283,31,5,1,78.0,0.0,78.0,25.53,25.53,52.47
15423,10283,20230626,10283,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
15424,10284,20230626,10284,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
15425,10285,20230626,10285,37,3,1,68.0,0.0,68.0,22.37,22.37,45.63
15426,10285,20230626,10285,4,3,3,28.0,0.0,84.0,9.97,29.91,54.09
15427,10286,20230626,10286,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
15428,10286,20230626,10286,25,5,1,58.0,0.0,58.0,21.36,21.36,36.64
15429,10287,20230626,10287,16,1,1,32.0,0.2475,24.08,11.9,11.9,12.18
15430,10287,20230626,10287,32,1,1,78.0,0.2475,58.7,26.05,26.05,32.65
15431,10288,20230626,10288,25,1,1,58.0,0.2373,44.23,21.36,21.36,22.87
15432,10288,20230626,10288,21,1,1,46.0,0.2373,35.08,16.0,16.0,19.08
15433,10288,20230626,10288,13,1,3,32.0,0.2373,73.21,12.3,36.9,36.31
15434,10289,20230626,10289,30,1,1,58.0,0.1623,48.58,21.2,21.2,27.38
15435,10290,20230626,10290,15,2,1,32.0,0.0,32.0,12.11,12.11,19.89
15436,10291,20230626,10291,5,2,1,28.0,0.0,28.0,9.46,9.46,18.54
15437,10291,20230626,10291,5,2,3,28.0,0.0,84.0,9.46,28.38,55.62
15438,10291,20230626,10291,38,2,3,68.0,0.0,204.0,23.07,69.21,134.79
15439,10292,20230627,10292,52,3,1,26.0,0.0,26.0,10.02,10.02,15.98
15440,10293,20230627,10293,12,1,1,42.0,0.0,42.0,13.98,13.98,28.02
15441,10294,20230627,10294,23,1,1,46.0,0.0,46.0,16.29,16.29,29.71
15442,10294,20230627,10294,1,1,1,28.0,0.0,28.0,10.03,10.03,17.97
15443,10295,20230627,10295,29,1,1,58.0,0.0,58.0,20.28,20.28,37.72
15444,10295,20230627,10295,7,1,1,42.0,0.0,42.0,13.77,13.77,28.23
15445,10296,20230627,10296,22,1,1,46.0,0.0,46.0,15.44,15.44,30.56
15446,10297,20230627,10297,5,1,1,28.0,0.0,28.0,9.46,9.46,18.54
15447,10298,20230627,10298,2,2,1,28.0,0.1063,25.02,9.75,9.75,15.27
15448,10299,20230627,10299,13,2,1,32.0,0.1988,25.64,12.3,12.3,13.34
15449,10300,20230627,10300,4,1,2,28.0,0.0,56.0,9.97,19.94,36.06
15450,10301,20230627,10301,53,5,1,26.0,0.0,26.0,10.62,10.62,15.38
15451,10302,20230628,10302,49,1,1,26.0,0.0,26.0,10.54,10.54,15.46
15452,10303,20230628,10303,15,3,1,32.0,0.0,32.0,12.11,12.11,19.89
15453,10304,20230628,10304,9,3,1,42.0,0.0,42.0,12.97,12.97,29.03
15454,10305,20230628,10305,17,1,1,32.0,0.0,32.0,12.21,12.21,19.79
15455,10306,20230628,10306,23,5,1,46.0,0.0,46.0,16.29,16.29,29.71
15456,10307,20230628,10307,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
15457,10308,20230628,10308,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
15458,10309,20230628,10309,25,2,1,58.0,0.0,58.0,21.36,21.36,36.64
15459,10310,20230628,10310,52,2,1,26.0,0.0,26.0,10.02,10.02,15.98
15460,10310,20230628,10310,13,2,1,32.0,0.0,32.0,12.3,12.3,19.7
15461,10311,20230628,10311,1,2,1,28.0,0.0,28.0,10.03,10.03,17.97
15462,10311,20230628,10311,56,2,1,36.0,0.0,36.0,13.26,13.26,22.74
15463,10312,20230628,10312,25,5,2,58.0,0.0,116.0,21.36,42.72,73.28
15464,10312,20230628,10312,27,5,1,58.0,0.0,58.0,20.82,20.82,37.18
15465,10313,20230628,10313,18,5,1,32.0,0.0,32.0,11.74,11.74,20.26
15466,10313,20230628,10313,57,5,1,36.0,0.0,36.0,12.92,12.92,23.08
15467,10314,20230628,10314,44,3,1,95.0,0.1007,85.44,27.97,27.97,57.47
15468,10315,20230629,10315,7,3,2,42.0,0.0,84.0,13.77,27.54,56.46
15469,10316,20230629,10316,54,3,1,26.0,0.0,26.0,10.53,10.53,15.47
15470,10316,20230629,10316,39,3,2,68.0,0.0,136.0,22.56,45.12,90.88
15471,10316,20230629,10316,15,3,1,32.0,0.0,32.0,12.11,12.11,19.89
15472,10317,20230629,10317,9,3,1,42.0,0.0,42.0,12.97,12.97,29.03
15473,10318,20230629,10318,37,3,1,68.0,0.0,68.0,22.37,22.37,45.63
15474,10319,20230629,10319,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
15475,10320,20230629,10320,6,5,1,28.0,0.1275,24.43,10.2,10.2,14.23
15476,10321,20230629,10321,28,5,1,58.0,0.1169,51.22,20.09,20.09,31.13
15477,10322,20230629,10322,26,3,1,58.0,0.0,58.0,20.35,20.35,37.65
15478,10323,20230629,10323,27,5,1,58.0,0.0,58.0,20.82,20.82,37.18
15479,10324,20230629,10324,18,5,1,32.0,0.0,32.0,11.74,11.74,20.26
15480,10325,20230629,10325,13,1,1,32.0,0.0,32.0,12.3,12.3,19.7
15481,10325,20230629,10325,22,1,1,46.0,0.0,46.0,15.44,15.44,30.56
15482,10325,20230629,10325,15,1,1,32.0,0.0,32.0,12.11,12.11,19.89
15483,10326,20230629,10326,55,1,1,36.0,0.0,36.0,13.18,13.18,22.82
15484,10327,20230629,10327,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
15485,10328,20230629,10328,10,1,1,42.0,0.0,42.0,13.38,13.38,28.62
15486,10329,20230629,10329,41,2,1,68.0,0.0,68.0,22.99,22.99,45.01
15487,10330,20230629,10330,13,2,3,32.0,0.0,96.0,12.3,36.9,59.1
15488,10331,20230629,10331,6,2,1,28.0,0.1558,23.64,10.2,10.2,13.44
15489,10332,20230629,10332,3,2,1,28.0,0.0,28.0,10.1,10.1,17.9
15490,10332,20230629,10332,23,2,2,46.0,0.0,92.0,16.29,32.58,59.42
15491,10333,20230629,10333,2,2,1,28.0,0.0,28.0,9.75,9.75,18.25
15492,10334,20230629,10334,8,3,1,42.0,0.0,42.0,13.8,13.8,28.2
15493,10334,20230629,10334,20,3,1,46.0,0.0,46.0,15.82,15.82,30.18
15494,10335,20230630,10335,30,2,1,58.0,0.0,58.0,21.2,21.2,36.8
15495,10335,20230630,10335,49,2,1,26.0,0.0,26.0,10.54,10.54,15.46
15496,10336,20230630,10336,54,4,2,26.0,0.0,52.0,10.53,21.06,30.94
15497,10336,20230630,10336,53,4,1,26.0,0.0,26.0,10.62,10.62,15.38
15498,10337,20230630,10337,46,2,1,95.0,0.0,95.0,29.37,29.37,65.63
15499,10338,20230630,10338,51,5,1,26.0,0.0,26.0,10.17,10.17,15.83
15500,10339,20230630,10339,5,1,2,28.0,0.0,56.0,9.46,18.92,37.08
15501,10339,20230630,10339,11,1,1,42.0,0.0,42.0,13.28,13.28,28.72
15502,10339,20230630,10339,2,1,1,28.0,0.0,28.0,9.75,9.75,18.25
15503,10340,20230630,10340,13,2,1,32.0,0.0,32.0,12.3,12.3,19.7
15504,10341,20230630,10341,41,1,1,68.0,0.0,68.0,22.99,22.99,45.01
15505,10342,20230630,10342,51,1,1,26.0,0.0,26.0,10.17,10.17,15.83
15506,10343,20230630,10343,16,1,1,32.0,0.0,32.0,11.9,11.9,20.1
15507,10344,20230630,10344,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
15508,10344,20230630,10344,9,5,1,42.0,0.0,42.0,12.97,12.97,29.03
15509,10345,20230630,10345,23,5,1,46.0,0.0,46.0,16.29,16.29,29.71
15510,10345,20230630,10345,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
15511,10346,20230630,10346,29,5,1,58.0,0.1685,48.23,20.28,20.28,27.95
15512,10347,20230630,10347,27,5,1,58.0,0.0,58.0,20.82,20.82,37.18
15513,10348,20230630,10348,6,5,1,28.0,0.0,28.0,10.2,10.2,17.8
15514,10348,20230630,10348,15,5,1,32.0,0.0,32.0,12.11,12.11,19.89
15515,10348,20230630,10348,14,5,1,32.0,0.0,32.0,12.47,12.47,19.53
15516,10349,20230630,10349,28,1,1,58.0,0.0,58.0,20.09,20.09,37.91
15517,10350,20230701,10350,1,3,1,28.0,0.0,28.0,10.03,10.03,17.97
15518,10351,20230701,10351,30,1,1,58.0,0.0,58.0,21.2,21.2,36.8
15519,10352,20230701,10352,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
15520,10353,20230701,10353,16,1,1,32.0,0.0,32.0,11.9,11.9,20.1
15521,10353,20230701,10353,45,1,1,95.0,0.0,95.0,29.45,29.45,65.55
15522,10353,20230701,10353,40,1,1,68.0,0.0,68.0,23.47,23.47,44.53
15523,10354,20230701,10354,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
15524,10355,20230701,10355,20,4,1,46.0,0.1809,37.68,15.82,15.82,21.86
15525,10355,20230701,10355,16,4,1,32.0,0.1809,26.21,11.9,11.9,14.31
15526,10355,20230701,10355,6,4,1,28.0,0.1809,22.94,10.2,10.2,12.74
15527,10356,20230701,10356,1,5,1,28.0,0.0,28.0,10.03,10.03,17.97
15528,10357,20230701,10357,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
15529,10358,20230701,10358,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
15530,10359,20230701,10359,1,3,1,28.0,0.0,28.0,10.03,10.03,17.97
15531,10360,20230701,10360,21,5,1,46.0,0.0,46.0,16.0,16.0,30.0
15532,10361,20230701,10361,2,5,1,28.0,0.0,28.0,9.75,9.75,18.25
15533,10362,20230701,10362,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
15534,10362,20230701,10362,36,5,1,78.0,0.0,78.0,24.23,24.23,53.77
15535,10363,20230701,10363,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
15536,10363,20230701,10363,13,5,1,32.0,0.0,32.0,12.3,12.3,19.7
15537,10364,20230701,10364,16,3,1,32.0,0.0,32.0,11.9,11.9,20.1
15538,10365,20230702,10365,19,3,1,46.0,0.0,46.0,16.09,16.09,29.91
15539,10365,20230702,10365,60,3,1,36.0,0.0,36.0,12.54,12.54,23.46
15540,10365,20230702,10365,15,3,2,32.0,0.0,64.0,12.11,24.22,39.78
15541,10366,20230702,10366,15,3,1,32.0,0.0,32.0,12.11,12.11,19.89
15542,10367,20230702,10367,18,3,1,32.0,0.0,32.0,11.74,11.74,20.26
15543,10368,20230702,10368,8,3,1,42.0,0.0,42.0,13.8,13.8,28.2
15544,10369,20230702,10369,2,2,1,28.0,0.0,28.0,9.75,9.75,18.25
15545,10370,20230702,10370,50,2,1,26.0,0.1929,20.98,10.12,10.12,10.86
15546,10370,20230702,10370,10,2,1,42.0,0.1929,33.9,13.38,13.38,20.52
15547,10370,20230702,10370,1,2,1,28.0,0.1929,22.6,10.03,10.03,12.57
15548,10371,20230702,10371,52,1,1,26.0,0.0,26.0,10.02,10.02,15.98
15549,10371,20230702,10371,1,1,2,28.0,0.0,56.0,10.03,20.06,35.94
15550,10371,20230702,10371,3,1,1,28.0,0.0,28.0,10.1,10.1,17.9
15551,10372,20230702,10372,38,1,1,68.0,0.0,68.0,23.07,23.07,44.93
15552,10372,20230702,10372,19,1,1,46.0,0.0,46.0,16.09,16.09,29.91
15553,10372,20230702,10372,10,1,1,42.0,0.0,42.0,13.38,13.38,28.62
15554,10373,20230702,10373,2,1,1,28.0,0.0,28.0,9.75,9.75,18.25
15555,10374,20230702,10374,6,1,1,28.0,0.0,28.0,10.2,10.2,17.8
15556,10375,20230702,10375,3,2,1,28.0,0.1226,24.57,10.1,10.1,14.47
15557,10376,20230702,10376,6,1,3,28.0,0.0,84.0,10.2,30.6,53.4
15558,10377,20230702,10377,32,4,1,78.0,0.0,78.0,26.05,26.05,51.95
15559,10377,20230702,10377,27,4,2,58.0,0.0,116.0,20.82,41.64,74.36
15560,10378,20230702,10378,26,5,1,58.0,0.0,58.0,20.35,20.35,37.65
15561,10379,20230702,10379,38,5,1,68.0,0.0,68.0,23.07,23.07,44.93
15562,10379,20230702,10379,24,5,1,46.0,0.0,46.0,16.18,16.18,29.82
15563,10380,20230702,10380,4,5,1,28.0,0.0,28.0,9.97,9.97,18.03
15564,10380,20230702,10380,3,5,1,28.0,0.0,28.0,10.1,10.1,17.9
15565,10381,20230702,10381,4,5,1,28.0,0.0,28.0,9.97,9.97,18.03
